policy,command_index,command,cmd_vx,cmd_vy,cmd_yaw,segment_s,fallen,score,vx_mae,vy_mae,yaw_rate_mae,vx_mean,vy_mean,yaw_rate_mean,roll_abs_mean,roll_abs_p95,pitch_abs_mean,pitch_abs_p95,min_height,raw_torque_abs_mean,raw_torque_abs_p99_max,torque_saturation_ratio,target_speed_abs_max,target_accel_abs_max,sagittal_diagonal_error_mean,mid_swing_clearance_p10,mid_swing_clearance_mean,mid_swing_clearance_p90,diagonal_foot_height_error_mean,contact_phase_mismatch_ratio,left_right_clearance_error_mean,dx,dy,yaw_delta
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,1,forward_low,0.1,0.0,0.0,5.0,0,3.2197186846533667,0.0423155929491851,0.05309307773383137,0.07724164390407211,0.0649837380529338,-0.0003697276096091634,0.0012412600532805285,0.01965862816607181,0.03727503814407049,0.009002976446693924,0.018814329422694807,0.2811197735211724,1.600561673055367,7.440168933926839,0.0,5.961579322814941,223.47271728515625,0.08345456581562757,0.01874806732105854,0.03286977604587844,0.04786807640403747,0.002975454766035533,0.245,0.0029163665481754444,0.32299476148952055,-0.00038617554111344257,-0.004707908981842148
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,2,forward,0.4,0.0,0.0,5.0,0,4.044534540558379,0.10314752676500259,0.07237270330336688,0.10548183514484226,0.29685247323499747,-0.0017994880226271368,0.0005772110517780715,0.022423008933311825,0.040027986645365846,0.010944590967816446,0.01901977638665634,0.2782475010078181,1.859925644626626,8.07797334983243,0.0,6.721234321594238,237.83148193359375,0.08383393615484237,0.018729615623505252,0.030890208620803047,0.04974198667510233,0.0063728069932372,0.14875,0.006286311176133528,1.4791816270252893,0.016987096496221876,-0.003977901608955996
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,3,backward,-0.1,0.0,0.0,5.0,0,3.2203471271253017,0.045683279754450766,0.022761014190838095,0.056867016432242304,-0.13916824728670968,-0.001485956217920454,0.0004090544083399128,0.013421913812039917,0.02862671916724295,0.015334027791190932,0.02822521377056688,0.27817441270211235,1.9872127346405242,8.007299976379208,0.0,5.999457836151123,221.7468719482422,0.07962762463837862,0.01765314611398394,0.03044259056325315,0.05181943273768157,0.006690599310166963,0.25125,0.006652866310470642,-0.668393783140069,-0.016421169129762537,0.006317424241008636
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,4,left,0.0,0.06,0.0,5.0,0,3.208013264734888,0.04627434503492442,0.03878359413620418,0.08252021744613426,-0.032836856123697425,0.031712981347513595,-0.001926115725928273,0.038236137346746,0.07287528328435681,0.006729329704238759,0.01480957959904823,0.2800724091915188,1.7662480097024136,7.724275109712745,0.0,6.072652339935303,220.40963745117188,0.09180044718086719,0.01788925306332161,0.031033228670029764,0.04755467738395395,0.0031192962150774052,0.25625,0.002858527728444332,-0.17351568072090084,0.1653466314486413,-0.014857961724300425
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,5,right,0.0,-0.06,0.0,5.0,0,3.221112139317714,0.045933053191257685,0.03828153548449763,0.07623043895733803,-0.033496609542527346,-0.03083917822127023,-0.0009657202508566768,0.039413276920707375,0.07101324270421766,0.007305571384909364,0.014256515682977667,0.28015933541852456,1.7596989724951175,7.82120145456731,0.0,6.060081958770752,223.2158203125,0.09119548831135034,0.01783699718874156,0.03147487988177848,0.04698150068740188,0.0032681951863752774,0.25875,0.0030930951732724937,-0.16335236951231447,-0.15607308048379878,0.020594220704020467
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,6,yaw_left,0.0,0.0,0.6,5.0,0,3.728280255997832,0.06378979342169881,0.048707073747636456,0.24843120035676503,-0.049203174507050404,-0.02522631884587826,0.5450755993235945,0.024129580481564158,0.046017732924360434,0.014700854752582959,0.04527309989850542,0.2772159068617924,2.109975157732067,8.919866395237891,0.0,6.4031901359558105,223.98472595214844,0.09249706976115704,0.01784337778672989,0.031641409242430744,0.04813917646604226,0.0038801078767648645,0.24125,0.0037600652908887588,0.048586922832634105,-0.17341295301834733,2.6381774456420697
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,7,yaw_right,0.0,0.0,-0.6,5.0,0,3.7183913454669533,0.06304915260543306,0.050427054722594455,0.25861456035880065,-0.0473631841030293,0.025406221553424334,-0.49047318912558063,0.024777742552256052,0.043226847101545625,0.013138453049396103,0.0393538966715629,0.2787382669069747,2.084448789490451,8.702020837589659,0.0,6.303822994232178,224.05177307128906,0.09097351551055909,0.018091085963715406,0.03185564646868583,0.049208307522844066,0.0035325660443686646,0.245,0.0034090761909090442,-0.0823096389403718,-0.15211526820305396,-2.286781695630466
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,8,diagonal,0.25,0.06,0.0,5.0,0,3.6592472986397557,0.12460775074295866,0.04530316992732455,0.0940966563481597,0.12539224925704132,0.027072026085296585,-0.01975218167263472,0.047212282525834634,0.0790748289100452,0.005908248583251044,0.020757285742671435,0.2808901497510664,1.5802009155947183,7.566170959449506,0.0,6.304282188415527,223.80947875976562,0.09138357192277909,0.018659104190121713,0.03220285047992671,0.04766450794854157,0.003013974155215906,0.21875,0.0028226949601032145,0.589578513159441,0.1800381234337445,-0.35540133830822374
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6100.onnx,9,arc,0.25,0.0,0.5,5.0,0,3.294151434464441,0.06542387747408195,0.03777460942824075,0.2673798014550901,0.18457612252591804,-0.006428124325194582,0.41812756514407456,0.01760050293471409,0.028135227471031372,0.006408111780915609,0.021500722339628606,0.2791981271515141,1.940653221355598,7.876398002598901,0.0,6.885487079620361,229.67071533203125,0.08974093705415725,0.019706827248680406,0.03281129485518914,0.046567110649077904,0.002587081952901102,0.19,0.002420628751113985,0.5380013968346251,0.5673284485353608,1.9330297773618752
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6175.onnx,0,stand,0.0,0.0,0.0,5.0,0,3.0039218856971517,0.03815915506057581,0.018823290167156753,0.06282553373302217,-0.038074364574995294,0.0005103401573217938,0.0020311179945247085,0.008893491686989814,0.016425435154530956,0.010427416592640761,0.01896807027266133,0.2809441450961631,1.265499625942307,6.768660018144563,0.0,2.8811872005462646,116.63809967041016,0.08360078848898411,0.018327182478138748,0.024086060812312834,0.03539645996890298,0.00550829650152042,0.29875,0.005475969657288206,-0.18218035921557293,0.0037510132295274176,0.0014161646108949257
