policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_+1_vx0.12,push,0.12,1,0.0,0,1.9645365442675822,1.9645365442675822,0.06000000000000005,0.06000000000000005,1.7895526469647312,0.09280230674067218,0.03966646667626505,0.9285589456558228,0.0,0.0,8.257989630719964,0.0037989839162568427,0.11,0.2809810021329132
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-3_vx0.20,roll,0.2,-1,-3.0,0,2.988811966021396,2.2675227614191025,0.06,0.06,2.1949706437033023,0.16385285160488,0.018797331373860478,0.921675980091095,0.0,0.0,8.31550112728745,0.0017518031879631749,0.09666666666666666,0.2808506471797623
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+3_vx0.20,roll,0.2,1,3.0,0,3.0115172738255107,2.1820572620318752,0.06,0.06,2.1820572620318752,0.16755824909869033,0.04865938681571817,0.8939142227172852,0.0,0.0,8.158208333987096,0.005744453576272376,0.12,0.2805962428454742
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-5_vx0.20,roll,0.2,-1,-5.0,0,4.942928862667607,3.060231100797072,0.06,0.46,2.018581167651868,0.1633349053204149,0.01902397351344782,0.9274718761444092,0.0,0.0,8.329098973674043,0.0017736813856888542,0.09666666666666666,0.2802311539803752
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+5_vx0.20,roll,0.2,1,5.0,0,4.9541959570606835,1.7969509534023616,0.08,0.06,1.232939826933921,0.16380264488200935,0.018686564716221994,0.9211905002593994,0.0,0.0,8.739778057967776,0.001724422180691179,0.09666666666666666,0.28067540876879293
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-8_vx0.20,roll,0.2,-1,-8.0,0,7.90481743696879,3.6764328330167855,0.1,0.48,1.1277350255388257,0.16335276064259266,0.01901862451753129,0.9270498156547546,0.0,0.0,8.394869563673396,0.0017700520103530308,0.09666666666666666,0.2801719162426981
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.915482530884748,2.6453634727149513,0.3,0.26,1.3382159463941894,0.1637067034425399,0.018726061650291198,0.9265322685241699,0.0,0.0,8.70962363069448,0.0017419411392634544,0.09666666666666666,0.2808166706813424
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.273532904168584,2.1764974393348693,0.06000000000000005,0.06000000000000005,2.1764974393348693,0.16764397132397574,0.04677597884214795,0.9103381633758545,0.0,0.0,8.536252791913633,0.005695266761934628,0.12,0.2803877384819161
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,2.247640791099558,2.137415058440257,0.06000000000000005,0.06000000000000005,2.247640791099558,0.16568460596771006,0.018712263510131468,0.9328925013542175,0.0,0.0,8.536252791913633,0.0018182231613389874,0.1,0.2803877384819161
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,2.9859069058133163,2.5024644359244084,0.06,0.06,2.6273160202453485,0.27481527499828484,0.06557631397244182,0.932862401008606,0.0,0.0,8.644279090818948,0.007941547376309024,0.13333333333333333,0.27681385454184676
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.013568267578918,2.4701902303166854,0.26,0.06,2.4701902303166854,0.27597878121148495,0.06628149435189347,0.909757137298584,0.0,0.0,8.325855781957667,0.008091846919202634,0.14,0.2788320874624535
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.920839026412971,2.492198973768681,0.26,0.06,2.8126932158601385,0.2753192835756263,0.06690512094909633,0.9331850409507751,0.0,0.0,8.477740749203708,0.008101091533943868,0.14,0.2770352473141367
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.950760466974886,2.5101194518231704,0.08,0.06,2.4630481273694422,0.27572761380574295,0.06685095366156953,0.9248661994934082,0.0,0.0,8.805892198180363,0.008143293899404767,0.14,0.27688696621809367
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.88231620788552,2.9410011196421184,0.1,0.24,2.4229696821373397,0.2761800927927819,0.06735521688552538,0.938664972782135,0.0,0.0,8.324452553591348,0.00814829051554219,0.14,0.277065854296411
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.911505279227356,2.5096377857275565,0.1,0.24,2.5096377857275565,0.2772962205179237,0.06705172419497711,0.9256393909454346,0.0,0.0,9.025784549385726,0.008119764701029925,0.12666666666666668,0.276253939058145
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,4.258080483665651,2.388219228919691,0.28000000000000025,0.26000000000000023,4.258080483665651,0.27497211364806873,0.06326819175844435,0.9228331446647644,0.0,0.0,9.809729133337783,0.007956781519965771,0.13,0.2771975773065842
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.47832827637067,2.47832827637067,0.06000000000000005,0.06000000000000005,2.3138538105334554,0.2718465483753094,0.06581627503133015,0.9475656747817993,0.0,0.0,8.523826002117517,0.008211909692005779,0.14,0.2771975773065842
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5625.onnx,saturated_-1_vx0.20,saturated,0.2,-1,-3.0,0,5.765930847292926,5.765930847292926,0.38,0.36,1.953984925917597,0.16857079052979282,0.04820775592522882,0.9432578086853027,0.0,0.0,32.02762305736542,0.005617384780623452,0.11666666666666667,0.27906664070239007
