sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
1773,18192108248357,18192117067672,sine_0.7hz,4.96007306699903,20.50274,0.07306689076358452,8.819315,2.1434110021800734,2.65082199985045,0.07104873657226562,53045,52877,0.004494132899722112,0.013,-0.19,-0.05,12,2,0,53045,18216655,29.9,0.003494132899722113,0.01,0.02,0.1,6,2,0,53045,18216655,29.3,-0.8015058671002779,-0.795,-0.23,-0.22,9,2,0,53045,18216655,29.9,-0.8105058671002778,-0.804,0.04,-0.23,13,2,0,53045,18216655,29.3,0.0004941328997221128,0.006,-0.01,-0.13,2,2,0,53045,18216655,29.9,0.0014941328997221128,0.007,-0.13,-0.13,12,2,0,52877,18216654,29.9,0.005494132899722113,0.011,-0.04,-0.13,1,2,0,52877,18216654,29.3,-0.8085058671002779,-0.802,-0.01,-0.01,2,2,0,52877,18216654,29.9,0.004494132899722112,0.012,-0.16,-0.07,8,2,0,52877,18216654,29.3,-0.8065058671002779,-0.8,-0.03,-0.04,9,2,0,52877,18216654,29.9
1774,18192128244421,18192136262074,sine_0.7hz,4.9800710509989585,19.194402,0.07105089025571942,8.017653,1.4593840023735538,2.067440000246279,0.06747245788574219,53046,52878,0.002750798037862505,0.01,-0.18,-0.13,3,2,0,53046,18216676,29.9,0.0017507980378625048,0.009,0.12,-0.19,12,2,0,53046,18216676,29.3,-0.8032492019621376,-0.797,0.03,-0.06,15,2,0,53046,18216676,29.9,-0.8122492019621375,-0.806,-0.17,-0.14,4,2,0,53046,18216676,29.3,-0.0012492019621374952,0.006,-0.13,-0.23,8,2,0,53046,18216676,29.9,-0.0002492019621374952,0.006,-0.03,-0.16,3,2,0,52878,18216675,29.9,0.003750798037862505,0.01,-0.17,-0.17,7,2,0,52878,18216675,29.3,-0.8102492019621376,-0.803,-0.04,-0.1,8,2,0,52878,18216675,29.9,0.002750798037862505,0.011,-0.08,-0.17,14,2,0,52878,18216675,29.3,-0.8082492019621376,-0.802,-0.02,0.03,15,2,0,52878,18216675,29.9
1775,18192148246502,18192156634633,sine_0.7hz,5.000073067996709,20.372559,0.07306788756977767,8.388131,1.9825400013360195,2.456926002196269,0.06747245788574219,53047,52879,0.000993572603423807,0.009,-0.03,-0.41,7,2,0,53047,18216695,29.9,-6.42739657619302e-06,0.008,-0.16,-0.32,1,2,0,53047,18216695,29.3,-0.8050064273965762,-0.8,-0.12,0.05,4,2,0,53047,18216695,29.9,-0.8140064273965761,-0.807,-0.02,-0.21,8,2,0,53047,18216695,29.3,-0.003006427396576193,0.005,-0.12,-0.21,12,2,0,53047,18216695,29.9,-0.002006427396576193,0.005,-0.11,-0.23,7,2,0,52879,18216694,29.9,0.001993572603423807,0.008,-0.12,-0.11,11,2,0,52879,18216694,29.3,-0.8120064273965762,-0.805,-0.2,-0.05,12,2,0,52879,18216694,29.9,0.000993572603423807,0.009,-0.13,-0.44,3,2,0,52879,18216694,29.3,-0.8100064273965762,-0.803,0.03,-0.29,4,2,0,52879,18216694,29.9
1776,18192168252647,18192176273436,sine_0.7hz,5.020074572999874,19.638803,0.07457289029844105,8.020789,1.5283149987226352,2.0014529982290696,0.07700920104980469,53048,52880,-0.0007635582573821437,0.008,-0.2,-0.28,12,2,0,53048,18216715,29.9,-0.0017635582573821437,0.006,-0.23,-0.09,6,2,0,53048,18216715,29.3,-0.8067635582573822,-0.801,-0.28,-0.15,9,2,0,53048,18216715,29.9,-0.8157635582573821,-0.809,-0.09,-0.1,13,2,0,53048,18216715,29.3,-0.004763558257382144,0.004,-0.01,-0.26,2,2,0,53048,18216715,29.9,-0.0037635582573821436,0.004,-0.12,-0.34,12,2,0,52880,18216714,29.9,0.0002364417426178563,0.007,-0.09,-0.3,1,2,0,52880,18216714,29.3,-0.8137635582573822,-0.81,-0.25,0.21,2,2,0,52880,18216714,29.9,-0.0007635582573821437,0.008,-0.07,-0.21,8,2,0,52880,18216714,29.3,-0.8117635582573822,-0.803,-0.07,-0.31,9,2,0,52880,18216714,29.9
1777,18192188247272,18192196661228,sine_0.7hz,5.040073453998048,20.387792,0.07345388803514652,8.413956,2.006925002206117,2.475039000273682,0.06580352783203125,53049,52881,-0.0025068226126020252,0.006,-0.16,-0.37,2,2,0,53049,18216735,29.9,-0.0035068226126020252,0.003,-0.24,0.02,11,2,0,53049,18216735,29.3,-0.8085068226126021,-0.802,-0.24,-0.3,13,2,0,53049,18216735,29.9,-0.817506822612602,-0.812,-0.13,-0.06,3,2,0,53049,18216735,29.3,-0.006506822612602025,0.003,-0.08,-0.1,7,2,0,53049,18216735,29.9,-0.005506822612602025,0.002,-0.19,-0.1,2,2,0,52881,18216734,29.9,-0.0015068226126020252,0.006,-0.07,-0.17,6,2,0,52881,18216734,29.3,-0.8155068226126021,-0.812,0.03,-0.04,7,2,0,52881,18216734,29.9,-0.0025068226126020252,0.007,-0.22,-0.29,13,2,0,52881,18216734,29.3,-0.8135068226126021,-0.804,-0.04,-0.27,14,2,0,52881,18216734,29.9
1778,18192208250313,18192216767345,sine_0.7hz,5.060076654997829,20.106117,0.0766548873798456,8.517032,2.1364339991123416,2.6007080014096573,0.06556510925292969,53050,52882,-0.00422333932592724,0.005,-0.11,-0.21,7,2,0,53050,18216755,29.9,-0.00522333932592724,0.0,0.1,-0.09,1,2,0,53050,18216755,29.3,-0.8102233393259273,-0.805,-0.01,0.07,3,2,0,53050,18216755,29.9,-0.8192233393259272,-0.813,-0.1,-0.12,8,2,0,53050,18216755,29.3,-0.00822333932592724,0.002,0.0,-0.17,12,2,0,53050,18216755,29.9,-0.00722333932592724,0.0,-0.14,-0.14,7,2,0,52882,18216754,29.9,-0.0032233393259272396,0.005,-0.09,-0.18,11,2,0,52882,18216754,29.3,-0.8172233393259273,-0.813,0.01,-0.13,12,2,0,52882,18216754,29.9,-0.00422333932592724,0.003,-0.04,-0.14,3,2,0,52882,18216754,29.3,-0.8152233393259273,-0.808,-0.09,-0.1,4,2,0,52882,18216754,29.9
1779,18192228250122,18192236658861,sine_0.7hz,5.080074671997863,19.891516,0.07467188697773963,8.408739,2.009133000683505,2.479134996974608,0.06771087646484375,53051,52883,-0.005899024157470159,0.004,-0.29,-0.46,12,2,0,53051,18216775,29.9,-0.0068990241574701594,0.0,0.13,-0.23,6,2,0,53051,18216775,29.3,-0.8118990241574702,-0.806,-0.18,0.07,8,2,0,53051,18216775,29.9,-0.8208990241574701,-0.814,0.06,-0.16,13,2,0,53051,18216775,29.3,-0.00989902415747016,-0.003,-0.16,-0.08,2,2,0,53051,18216775,29.9,-0.00889902415747016,-0.001,-0.08,-0.44,12,2,0,52883,18216774,29.9,-0.004899024157470159,0.002,-0.16,-0.27,1,2,0,52883,18216774,29.3,-0.8188990241574702,-0.814,-0.19,0.01,2,2,0,52883,18216774,29.9,-0.005899024157470159,0.001,-0.09,-0.03,8,2,0,52883,18216774,29.3,-0.8168990241574702,-0.81,-0.07,0.12,9,2,0,52883,18216774,29.9
1780,18192248247115,18192256140154,sine_0.7hz,5.100073521000013,19.481293,0.07352088869083673,7.893039,1.4828409985057078,1.9580269981815945,0.07271766662597656,53052,52884,-0.0075214371241667235,0.0,-0.2,-0.14,2,2,0,53052,18216795,29.9,-0.008521437124166724,-0.001,-0.03,-0.27,11,2,0,53052,18216795,29.3,-0.8135214371241668,-0.807,-0.07,-0.12,13,2,0,53052,18216795,29.9,-0.8225214371241667,-0.816,0.07,-0.2,2,2,0,53052,18216795,29.3,-0.011521437124166724,-0.004,-0.11,0.1,7,2,0,53052,18216795,29.9,-0.010521437124166724,-0.003,-0.04,-0.24,2,2,0,52884,18216794,29.9,-0.0065214371241667235,0.001,0.02,-0.4,6,2,0,52884,18216794,29.3,-0.8205214371241668,-0.815,-0.1,-0.11,7,2,0,52884,18216794,29.9,-0.0075214371241667235,0.0,-0.14,-0.14,13,2,0,52884,18216794,29.3,-0.8185214371241668,-0.811,-0.03,-0.13,14,2,0,52884,18216794,29.9
1781,18192268248012,18192276759507,sine_0.7hz,5.120074000999011,20.619353,0.07400088725262322,8.511495,2.116176998242736,2.5854119994619396,0.06508827209472656,53053,52885,-0.009078087180827272,-0.001,-0.18,-0.37,6,2,0,53053,18216815,29.9,-0.010078087180827273,-0.002,-0.22,-0.11,1,2,0,53053,18216815,29.3,-0.8150780871808273,-0.808,-0.13,-0.3,3,2,0,53053,18216815,29.9,-0.8240780871808272,-0.818,-0.15,-0.03,7,2,0,53053,18216815,29.3,-0.013078087180827272,-0.005,-0.13,-0.33,12,2,0,53053,18216815,29.9,-0.012078087180827273,-0.004,-0.15,-0.32,7,2,0,52885,18216814,29.9,-0.008078087180827273,0.001,0.02,-0.48,11,2,0,52885,18216814,29.3,-0.8220780871808273,-0.816,-0.29,0.05,12,2,0,52885,18216814,29.9,-0.009078087180827272,-0.002,-0.15,-0.18,3,2,0,52885,18216814,29.3,-0.8200780871808273,-0.813,-0.13,-0.18,4,2,0,52885,18216814,29.9
1782,18192288247692,18192296597357,sine_0.7hz,5.140073457998369,19.83785,0.07345788617385551,8.349665,1.9723959994735196,2.436317998217419,0.06556510925292969,53054,52886,-0.010556728407265525,-0.002,-0.01,-0.44,11,2,0,53054,18216835,29.9,-0.011556728407265524,-0.005,-0.25,0.0,6,2,0,53054,18216835,29.3,-0.8165567284072656,-0.81,-0.1,-0.14,8,2,0,53054,18216835,29.9,-0.8255567284072655,-0.819,-0.16,-0.22,12,2,0,53054,18216835,29.3,-0.014556728407265525,-0.007,-0.14,-0.34,2,2,0,53054,18216835,29.9,-0.013556728407265524,-0.004,-0.08,-0.27,11,2,0,52886,18216834,29.9,-0.009556728407265524,-0.002,-0.04,-0.23,1,2,0,52886,18216834,29.3,-0.8235567284072656,-0.82,-0.08,0.16,2,2,0,52886,18216834,29.9,-0.010556728407265525,-0.004,-0.07,-0.06,8,2,0,52886,18216834,29.3,-0.8215567284072656,-0.814,-0.3,-0.33,9,2,0,52886,18216834,29.9
1783,18192308248909,18192316738772,sine_0.7hz,5.160074930998235,20.141415,0.07493088560295291,8.489863,2.1085609987494536,2.5763549965631682,0.06580352783203125,53055,52887,-0.011946143996671047,-0.006,-0.12,-0.09,1,2,0,53055,18216855,29.9,-0.012946143996671046,-0.007,0.01,-0.11,11,2,0,53055,18216855,29.3,-0.8179461439966711,-0.812,-0.13,-0.3,13,2,0,53055,18216855,29.9,-0.826946143996671,-0.82,-0.16,-0.2,2,2,0,53055,18216855,29.3,-0.015946143996671047,-0.009,-0.06,-0.25,7,2,0,53055,18216855,29.9,-0.014946143996671046,-0.006,0.0,-0.35,1,2,0,52887,18216854,29.9,-0.010946143996671046,-0.003,-0.04,-0.3,6,2,0,52887,18216854,29.3,-0.8249461439966711,-0.822,-0.02,0.0,7,2,0,52887,18216854,29.9,-0.011946143996671047,-0.006,-0.08,-0.21,13,2,0,52887,18216854,29.3,-0.8229461439966711,-0.815,0.03,-0.27,14,2,0,52887,18216854,29.9
1784,18192328249358,18192336587471,sine_0.7hz,5.1800745799992,19.848699,0.07457988613168709,8.338113,1.9729400009964593,2.4411180020251777,0.06580352783203125,53056,52888,-0.013235322442932278,-0.007,-0.24,-0.1,6,2,0,53056,18216875,29.9,-0.01423532244293228,-0.008,0.05,-0.31,1,2,0,53056,18216875,29.3,-0.8192353224429323,-0.813,-0.25,-0.34,3,2,0,53056,18216875,29.9,-0.8282353224429322,-0.822,-0.16,-0.42,7,2,0,53056,18216875,29.3,-0.01723532244293228,-0.01,-0.2,-0.14,12,2,0,53056,18216875,29.9,-0.016235322442932278,-0.006,-0.04,-0.41,6,2,0,52888,18216874,29.9,-0.01223532244293228,-0.004,-0.01,-0.34,11,2,0,52888,18216874,29.3,-0.8262353224429323,-0.822,0.01,-0.05,12,2,0,52888,18216874,29.9,-0.013235322442932278,-0.008,-0.08,-0.05,3,2,0,52888,18216874,29.3,-0.8242353224429323,-0.818,0.0,-0.09,4,2,0,52888,18216874,29.9
1785,18192348251375,18192356638194,sine_0.7hz,5.200072244999319,20.050723,0.07224488581414334,8.386819,2.0194700009597,2.488543999788817,0.064849853515625,53057,52889,-0.014414314908262931,-0.009,-0.23,-0.08,11,2,0,53057,18216895,29.9,-0.01541431490826293,-0.009,-0.16,-0.33,6,2,0,53057,18216895,29.3,-0.820414314908263,-0.814,-0.13,-0.22,8,2,0,53057,18216895,29.9,-0.8294143149082629,-0.823,-0.09,-0.4,12,2,0,53057,18216895,29.3,-0.01841431490826293,-0.014,-0.23,0.0,2,2,0,53057,18216895,29.9,-0.01741431490826293,-0.007,-0.44,-0.26,11,2,0,52889,18216894,29.9,-0.01341431490826293,-0.006,-0.1,-0.29,1,2,0,52889,18216894,29.3,-0.827414314908263,-0.823,-0.01,-0.11,2,2,0,52889,18216894,29.9,-0.014414314908262931,-0.009,-0.17,-0.17,8,2,0,52889,18216894,29.3,-0.825414314908263,-0.82,-0.05,0.03,9,2,0,52889,18216894,29.9
1786,18192368248816,18192376748087,sine_0.7hz,5.220074293996731,20.109893,0.07429388278978877,8.499271,2.099888999509858,2.559394000854809,0.06580352783203125,53058,52890,-0.015474358312642426,-0.012,0.06,0.06,1,2,0,53058,18216915,29.9,-0.016474358312642427,-0.01,0.07,-0.33,11,2,0,53058,18216915,29.3,-0.8214743583126425,-0.815,-0.11,-0.33,13,2,0,53058,18216915,29.9,-0.8304743583126424,-0.824,0.02,-0.25,2,2,0,53058,18216915,29.3,-0.019474358312642426,-0.015,-0.15,-0.16,7,2,0,53058,18216915,29.9,-0.01847435831264243,-0.01,0.03,-0.42,1,2,0,52890,18216914,29.9,-0.014474358312642427,-0.008,-0.04,-0.22,6,2,0,52890,18216914,29.3,-0.8284743583126425,-0.824,-0.16,-0.02,7,2,0,52890,18216914,29.9,-0.015474358312642426,-0.01,-0.06,-0.17,13,2,0,52890,18216914,29.3,-0.8264743583126425,-0.821,0.0,-0.2,14,2,0,52890,18216914,29.9
1787,18192388247025,18192396631187,sine_0.7hz,5.240072758999304,19.8831,0.07275888492586091,8.384162,2.015309000853449,2.48054400071851,0.06508827209472656,53059,52891,-0.01640682776355223,-0.013,-0.15,0.1,6,2,0,53059,18216935,29.9,-0.01740682776355223,-0.011,-0.02,-0.21,1,2,0,53059,18216935,29.3,-0.8224068277635522,-0.817,-0.02,-0.16,3,2,0,53059,18216935,29.9,-0.8314068277635521,-0.825,-0.11,-0.32,7,2,0,53059,18216935,29.3,-0.02040682776355223,-0.016,-0.05,-0.23,12,2,0,53059,18216935,29.9,-0.01940682776355223,-0.011,-0.06,-0.36,6,2,0,52891,18216934,29.9,-0.015406827763552232,-0.009,0.02,-0.32,11,2,0,52891,18216934,29.3,-0.8294068277635522,-0.825,-0.11,-0.12,12,2,0,52891,18216934,29.9,-0.01640682776355223,-0.011,0.02,0.0,3,2,0,52891,18216934,29.3,-0.8274068277635522,-0.823,-0.12,-0.09,4,2,0,52891,18216934,29.9
1788,18192408246418,18192417064805,sine_0.7hz,5.260072150998894,20.433618,0.0721508840797469,8.818387,2.3080559985828586,2.775658998871222,0.07271766662597656,53060,52892,-0.017204748428473454,-0.014,0.17,0.0,11,2,0,53060,18216955,29.9,-0.018204748428473454,-0.011,-0.04,0.07,6,2,0,53060,18216955,29.3,-0.8232047484284735,-0.818,0.02,-0.06,8,2,0,53060,18216955,29.9,-0.8322047484284734,-0.825,0.01,-0.25,12,2,0,53060,18216955,29.3,-0.021204748428473454,-0.017,-0.01,-0.11,2,2,0,53060,18216955,29.9,-0.020204748428473453,-0.011,-0.01,-0.67,11,2,0,52892,18216954,29.9,-0.016204748428473456,-0.01,-0.13,-0.33,1,2,0,52892,18216954,29.3,-0.8302047484284735,-0.826,-0.07,-0.15,2,2,0,52892,18216954,29.9,-0.017204748428473454,-0.011,0.08,-0.2,8,2,0,52892,18216954,29.3,-0.8282047484284735,-0.823,-0.05,-0.13,9,2,0,52892,18216954,29.9
1789,18192428248178,18192437855780,sine_0.7hz,5.280073943999014,20.790975,0.0739438837626949,9.607602,2.846508999937214,3.3532809975440614,0.07128715515136719,53061,52893,-0.01786197452979572,-0.015,-0.06,-0.19,1,2,0,53061,18216975,29.9,-0.01886197452979572,-0.012,0.1,-0.49,11,2,0,53061,18216975,29.3,-0.8238619745297958,-0.82,-0.17,-0.24,13,2,0,53061,18216975,29.9,-0.8328619745297957,-0.826,0.03,-0.15,2,2,0,53061,18216975,29.3,-0.02186197452979572,-0.017,-0.11,-0.04,7,2,0,53061,18216975,29.9,-0.02086197452979572,-0.013,0.05,-0.22,1,2,0,52893,18216974,29.9,-0.016861974529795723,-0.011,-0.01,-0.09,6,2,0,52893,18216974,29.3,-0.8308619745297958,-0.827,-0.04,-0.15,7,2,0,52893,18216974,29.9,-0.01786197452979572,-0.012,-0.06,-0.08,13,2,0,52893,18216974,29.3,-0.8288619745297958,-0.824,-0.06,-0.09,14,2,0,52893,18216974,29.9
1790,18192448247827,18192456944898,sine_0.7hz,5.300074872997357,19.089118,0.07487288166885264,8.697071,2.013261000683997,2.510433001589263,0.0705718994140625,53062,52894,-0.018373300086750508,-0.016,-0.26,0.08,7,2,0,53062,18216996,29.9,-0.01937330008675051,-0.013,-0.15,-0.38,2,2,0,53062,18216996,29.3,-0.8243733000867506,-0.821,0.01,-0.11,4,2,0,53062,18216996,29.9,-0.8333733000867505,-0.828,0.03,-0.15,8,2,0,53062,18216996,29.3,-0.02237330008675051,-0.019,-0.08,-0.22,13,2,0,53062,18216996,29.9,-0.021373300086750507,-0.014,-0.03,-0.17,7,2,0,52894,18216995,29.9,-0.01737330008675051,-0.012,-0.09,-0.33,12,2,0,52894,18216995,29.3,-0.8313733000867506,-0.828,0.12,-0.03,13,2,0,52894,18216995,29.9,-0.018373300086750508,-0.015,-0.01,0.08,4,2,0,52894,18216995,29.3,-0.8293733000867506,-0.826,-0.1,-0.14,5,2,0,52894,18216995,29.9
1791,18192468248148,18192476297898,sine_0.7hz,5.320073689999845,19.353,0.07368988372036256,8.04975,1.45899999915855,2.0983849972253665,0.06818771362304688,53063,52895,-0.01873477207982834,-0.018,-0.1,0.15,11,2,0,53063,18217015,29.9,-0.01973477207982834,-0.014,0.05,-0.55,6,2,0,53063,18217015,29.3,-0.8247347720798284,-0.822,-0.01,0.14,8,2,0,53063,18217015,29.9,-0.8337347720798283,-0.829,0.02,-0.22,12,2,0,53063,18217015,29.3,-0.02273477207982834,-0.021,-0.05,-0.06,2,2,0,53063,18217015,29.9,-0.021734772079828338,-0.015,-0.06,-0.3,11,2,0,52895,18217014,29.9,-0.01773477207982834,-0.013,-0.02,-0.18,1,2,0,52895,18217014,29.3,-0.8317347720798284,-0.83,-0.05,-0.19,2,2,0,52895,18217014,29.9,-0.01873477207982834,-0.016,-0.05,-0.2,8,2,0,52895,18217014,29.3,-0.8297347720798284,-0.827,-0.07,-0.1,9,2,0,52895,18217014,29.9
1792,18192488249781,18192496662297,sine_0.7hz,5.340076762997342,20.364399,0.07676288078073412,8.412516,1.9891329975507688,2.45353400168824,0.06604194641113281,53064,52896,-0.018943685507233746,-0.019,-0.05,-0.02,1,2,0,53064,18217035,29.9,-0.019943685507233747,-0.015,-0.13,-0.19,11,2,0,53064,18217035,29.3,-0.8249436855072338,-0.823,-0.06,0.0,13,2,0,53064,18217035,29.9,-0.8339436855072337,-0.83,0.01,-0.08,2,2,0,53064,18217035,29.3,-0.022943685507233746,-0.022,0.04,-0.22,7,2,0,53064,18217035,29.9,-0.021943685507233746,-0.017,-0.11,-0.05,1,2,0,52896,18217034,29.9,-0.01794368550723375,-0.014,-0.16,-0.28,6,2,0,52896,18217034,29.3,-0.8319436855072339,-0.83,-0.12,-0.04,7,2,0,52896,18217034,29.9,-0.018943685507233746,-0.016,0.01,-0.14,13,2,0,52896,18217034,29.3,-0.8299436855072339,-0.828,-0.07,-0.02,14,2,0,52896,18217034,29.9
1793,18192508249366,18192516768765,sine_0.7hz,5.360075003998645,20.106468,0.07500388164771721,8.519399,2.103088998410385,2.5619540028856136,0.06580352783203125,53065,52897,-0.01899833688900885,-0.02,-0.14,0.08,6,2,0,53065,18217055,29.9,-0.01999833688900885,-0.017,-0.06,-0.33,1,2,0,53065,18217055,29.3,-0.8249983368890089,-0.823,-0.16,-0.08,3,2,0,53065,18217055,29.9,-0.8339983368890088,-0.83,-0.14,-0.19,7,2,0,53065,18217055,29.3,-0.02299833688900885,-0.022,0.05,-0.08,12,2,0,53065,18217055,29.9,-0.021998336889008853,-0.019,-0.01,-0.1,6,2,0,52897,18217054,29.9,-0.01799833688900885,-0.014,-0.36,-0.07,11,2,0,52897,18217054,29.3,-0.8319983368890089,-0.83,-0.09,-0.03,12,2,0,52897,18217054,29.9,-0.01899833688900885,-0.017,-0.1,-0.15,3,2,0,52897,18217054,29.3,-0.8299983368890089,-0.83,-0.11,-0.1,4,2,0,52897,18217054,29.9
1794,18192528250391,18192536444210,sine_0.7hz,5.380074940996565,19.675445,0.074940879130736,8.193819,1.771971998095978,2.228725999884773,0.06628036499023438,53066,52898,-0.01889835765879473,-0.02,0.02,0.06,11,2,0,53066,18217075,29.9,-0.019898357658794733,-0.017,-0.11,-0.14,6,2,0,53066,18217075,29.3,-0.8248983576587948,-0.823,0.06,-0.07,8,2,0,53066,18217075,29.9,-0.8338983576587947,-0.831,-0.06,-0.25,12,2,0,53066,18217075,29.3,-0.02289835765879473,-0.023,0.04,-0.02,2,2,0,53066,18217075,29.9,-0.021898357658794734,-0.02,-0.09,-0.22,11,2,0,52898,18217074,29.9,-0.01789835765879473,-0.017,-0.1,0.02,1,2,0,52898,18217074,29.3,-0.8318983576587948,-0.831,-0.11,-0.11,2,2,0,52898,18217074,29.9,-0.01889835765879473,-0.017,-0.11,-0.26,8,2,0,52898,18217074,29.3,-0.8298983576587948,-0.83,-0.04,0.22,9,2,0,52898,18217074,29.9
1795,18192548250136,18192556449427,sine_0.7hz,5.4000760939998145,20.005217,0.0760938819439616,8.199291,1.8056059998343699,2.2668070014333352,0.06699562072753906,53067,52899,-0.018644489662926006,-0.02,-0.13,0.29,1,2,0,53067,18217095,29.9,-0.019644489662926007,-0.017,0.0,-0.44,11,2,0,53067,18217095,29.3,-0.824644489662926,-0.824,-0.01,-0.19,13,2,0,53067,18217095,29.9,-0.8336444896629259,-0.831,0.04,-0.3,2,2,0,53067,18217095,29.3,-0.022644489662926006,-0.023,0.0,-0.06,7,2,0,53067,18217095,29.9,-0.02164448966292601,-0.02,-0.02,-0.18,1,2,0,52899,18217094,29.9,-0.017644489662926005,-0.018,-0.12,0.01,6,2,0,52899,18217094,29.3,-0.831644489662926,-0.831,0.03,-0.15,7,2,0,52899,18217094,29.9,-0.018644489662926006,-0.017,0.03,-0.19,13,2,0,52899,18217094,29.3,-0.829644489662926,-0.83,-0.01,-0.08,14,2,0,52899,18217094,29.9
1796,18192568248953,18192576522743,sine_0.7hz,5.420073149998643,20.073316,0.0731498803361319,8.27379,1.7727400008880068,2.2296210008789785,0.06651878356933594,53068,52900,-0.018238796096711078,-0.02,0.08,0.05,6,2,0,53068,18217115,29.9,-0.01923879609671108,-0.017,0.1,0.0,1,2,0,53068,18217115,29.3,-0.8242387960967111,-0.824,0.01,0.06,3,2,0,53068,18217115,29.9,-0.833238796096711,-0.831,0.03,-0.26,7,2,0,53068,18217115,29.3,-0.02223879609671108,-0.024,-0.01,0.02,12,2,0,53068,18217115,29.9,-0.02123879609671108,-0.021,-0.02,-0.16,6,2,0,52900,18217114,29.9,-0.017238796096711077,-0.018,-0.05,-0.07,11,2,0,52900,18217114,29.3,-0.8312387960967111,-0.831,0.05,-0.23,12,2,0,52900,18217114,29.9,-0.018238796096711078,-0.017,0.02,-0.2,3,2,0,52900,18217114,29.3,-0.8292387960967111,-0.83,0.03,0.16,4,2,0,52900,18217114,29.9
1797,18192588249690,18192596520664,sine_0.7hz,5.440073982998001,19.997921,0.07398287925752811,8.270974,1.8494469986762851,2.3112569979275577,0.06580352783203125,53069,52901,-0.01768425837258564,-0.02,0.02,-0.01,11,2,0,53069,18217135,29.9,-0.01868425837258564,-0.018,-0.1,-0.1,6,2,0,53069,18217135,29.3,-0.8236842583725857,-0.824,0.13,0.12,8,2,0,53069,18217135,29.9,-0.8326842583725856,-0.831,-0.02,-0.14,12,2,0,53069,18217135,29.3,-0.02168425837258564,-0.024,0.01,0.07,2,2,0,53069,18217135,29.9,-0.02068425837258564,-0.021,-0.15,0.06,11,2,0,52901,18217134,29.9,-0.016684258372585643,-0.018,-0.01,-0.07,0,2,0,52901,18217134,29.3,-0.8306842583725857,-0.831,0.08,-0.01,2,2,0,52901,18217134,29.9,-0.01768425837258564,-0.018,-0.07,-0.28,8,2,0,52901,18217134,29.3,-0.8286842583725857,-0.83,0.0,0.16,9,2,0,52901,18217134,29.9
1798,18192608249211,18192617695718,sine_0.7hz,5.46007599999939,21.175054,0.07599988020956516,9.446507,2.6927119979518466,3.188345999660669,0.07319450378417969,53070,52902,-0.016985181772427537,-0.02,0.07,0.05,1,2,0,53070,18217155,29.9,-0.017985181772427538,-0.017,0.05,-0.28,11,2,0,53070,18217155,29.3,-0.8229851817724276,-0.824,0.04,-0.13,13,2,0,53070,18217155,29.9,-0.8319851817724275,-0.831,-0.02,-0.15,2,2,0,53070,18217155,29.3,-0.020985181772427537,-0.023,-0.11,-0.08,7,2,0,53070,18217155,29.9,-0.019985181772427536,-0.02,-0.04,-0.15,1,2,0,52902,18217154,29.9,-0.01598518177242754,-0.017,0.04,-0.02,5,2,0,52902,18217154,29.3,-0.8299851817724276,-0.831,0.08,0.04,7,2,0,52902,18217154,29.9,-0.016985181772427537,-0.017,0.05,-0.22,13,2,0,52902,18217154,29.3,-0.8279851817724276,-0.831,-0.01,-0.2,14,2,0,52902,18217154,29.9
