sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
1938,17948325890531,17948332474040,sine_1hz,2.040080914997816,19.638587,0.08091495328699239,6.583509,1.8267880004714243,2.3050460004014894,0.06532669067382812,40860,40692,0.003491822864848391,-0.002,0.17,0.08,11,2,0,40860,17972874,29.9,0.003491822864848391,-0.002,0.28,-0.01,14,2,0,40860,17972874,29.3,-0.8025081771351517,-0.808,0.01,0.26,10,2,0,40860,17972874,29.3,-0.8105081771351516,-0.816,0.13,-0.05,13,2,0,40860,17972874,28.6,0.001491822864848391,-0.004,0.05,0.14,5,2,0,40860,17972874,29.9,-0.0005081771351516089,-0.004,0.07,-0.01,13,2,0,40692,17972873,29.3,0.004491822864848391,0.0,0.07,-0.1,7,2,0,40692,17972873,29.3,-0.8085081771351517,-0.819,0.09,0.36,14,2,0,40692,17972873,29.9,0.004491822864848391,-0.002,-0.02,-0.07,8,2,0,40692,17972873,29.3,-0.8065081771351517,-0.812,0.05,0.11,14,2,0,40692,17972873,29.3
1939,17948345895084,17948352865744,sine_1hz,2.0600852120005584,20.391704,0.08521195559296757,6.97066,2.1394390023488086,2.634434000356123,0.072479248046875,40861,40693,0.004686223048228438,0.0,-0.01,-0.07,1,2,0,40861,17972894,29.9,0.004686223048228438,0.0,0.16,0.08,4,2,0,40861,17972894,29.3,-0.8013137769517716,-0.807,0.05,-0.13,15,2,0,40861,17972894,29.3,-0.8093137769517715,-0.814,-0.09,0.01,3,2,0,40861,17972894,28.6,0.002686223048228438,-0.003,0.01,0.19,10,2,0,40861,17972894,29.9,0.0006862230482284379,-0.003,0.1,0.15,3,2,0,40693,17972893,29.3,0.0056862230482284375,0.001,0.0,0.24,12,2,0,40693,17972893,29.3,-0.8073137769517716,-0.817,0.03,0.43,4,2,0,40693,17972893,29.9,0.0056862230482284375,-0.001,0.02,0.03,13,2,0,40693,17972893,29.3,-0.8053137769517716,-0.81,0.1,0.02,4,2,0,40693,17972893,29.3
1940,17948365893781,17948372214209,sine_1hz,2.0800790450011846,19.348465,0.0790449557825923,6.320428,1.8564210004115012,2.3424229984811973,0.06747245788574219,40862,40694,0.00582188836227471,0.001,0.05,0.17,6,2,0,40862,17972914,29.9,0.00582188836227471,0.001,0.16,-0.03,9,2,0,40862,17972914,29.3,-0.8001781116377253,-0.805,0.02,0.1,5,2,0,40862,17972914,29.3,-0.8081781116377252,-0.813,0.04,-0.06,8,2,0,40862,17972914,28.6,0.00382188836227471,-0.001,0.19,0.2,0,2,0,40862,17972914,29.9,0.00182188836227471,-0.002,0.0,0.14,8,2,0,40694,17972913,29.3,0.00682188836227471,0.002,0.04,0.06,2,2,0,40694,17972913,29.3,-0.8061781116377253,-0.816,-0.07,0.39,9,2,0,40694,17972913,29.9,0.00682188836227471,0.001,0.06,0.09,3,2,0,40694,17972913,29.3,-0.8041781116377253,-0.809,0.15,0.15,9,2,0,40694,17972913,29.3
1941,17948385891966,17948392042915,sine_1hz,2.1000818379980046,19.828706,0.08183795216609724,6.150949,1.432308999937959,2.00234600197291,0.06651878356933594,40863,40695,0.006882011737810789,0.002,0.06,0.1,11,2,0,40863,17972934,29.9,0.006882011737810789,0.001,0.06,0.23,14,2,0,40863,17972934,29.3,-0.7991179882621893,-0.804,0.18,0.2,10,2,0,40863,17972934,29.3,-0.8071179882621892,-0.813,0.02,0.13,13,2,0,40863,17972934,28.6,0.004882011737810789,-0.001,0.14,0.44,5,2,0,40863,17972934,29.9,0.0028820117378107893,-0.002,0.1,0.19,13,2,0,40695,17972933,29.3,0.00788201173781079,0.003,0.07,0.33,7,2,0,40695,17972933,29.3,-0.8051179882621893,-0.813,0.11,0.08,14,2,0,40695,17972933,29.9,0.00788201173781079,0.002,0.03,0.03,8,2,0,40695,17972933,29.3,-0.8031179882621893,-0.808,0.05,0.14,14,2,0,40695,17972933,29.3
1942,17948405891015,17948412444507,sine_1hz,2.1200823270010005,20.401592,0.08232695472543128,6.553492,1.9493200015858747,2.426811002806062,0.0667572021484375,40864,40696,0.007849240921604456,0.005,0.05,-0.17,0,2,0,40864,17972954,29.9,0.007849240921604456,0.002,0.02,0.07,4,2,0,40864,17972954,29.3,-0.7981507590783956,-0.803,0.08,-0.06,15,2,0,40864,17972954,29.3,-0.8061507590783955,-0.812,0.11,0.17,3,2,0,40864,17972954,28.6,0.005849240921604456,0.0,0.17,0.22,10,2,0,40864,17972954,29.9,0.0038492409216044562,0.0,-0.06,0.25,3,2,0,40696,17972953,29.3,0.008849240921604457,0.004,0.16,0.11,12,2,0,40696,17972953,29.3,-0.8041507590783956,-0.812,-0.11,0.21,4,2,0,40696,17972953,29.9,0.008849240921604457,0.003,0.1,0.22,13,2,0,40696,17972953,29.3,-0.8021507590783956,-0.807,0.04,0.11,4,2,0,40696,17972953,29.3
1943,17948425888656,17948433268323,sine_1hz,2.1400766400001885,20.823816,0.07663995347684249,7.379667,1.9538960004865658,2.437114999338519,0.07104873657226562,40865,40697,0.008708201006953561,0.007,0.04,0.13,5,2,0,40865,17972974,29.9,0.008708201006953561,0.002,0.05,0.22,9,2,0,40865,17972974,29.3,-0.7972917989930465,-0.802,0.14,0.05,5,2,0,40865,17972974,29.3,-0.8052917989930464,-0.812,0.1,0.21,8,2,0,40865,17972974,28.6,0.006708201006953562,0.003,0.08,0.04,0,2,0,40865,17972974,29.9,0.004708201006953562,0.001,0.05,0.05,8,2,0,40697,17972973,29.3,0.009708201006953562,0.005,0.07,-0.03,2,2,0,40697,17972973,29.3,-0.8032917989930465,-0.812,-0.13,0.27,9,2,0,40697,17972973,29.9,0.009708201006953562,0.005,-0.08,0.14,3,2,0,40697,17972973,29.3,-0.8012917989930465,-0.805,0.07,-0.13,9,2,0,40697,17972973,29.3
1944,17948445890361,17948452517456,sine_1hz,2.160080936999293,19.249133,0.08093695214483887,6.627095,1.9149840009049512,2.4157699990610126,0.06914138793945312,40866,40698,0.009446003068305408,0.008,0.11,-0.29,10,2,0,40866,17972994,29.9,0.009446003068305408,0.003,0.02,0.28,14,2,0,40866,17972994,29.3,-0.7965539969316946,-0.802,0.07,0.27,10,2,0,40866,17972994,29.3,-0.8045539969316945,-0.811,0.03,0.3,13,2,0,40866,17972994,28.6,0.007446003068305409,0.005,0.21,-0.08,5,2,0,40866,17972994,29.9,0.005446003068305409,0.001,0.09,0.18,13,2,0,40698,17972993,29.3,0.010446003068305409,0.006,-0.01,0.4,7,2,0,40698,17972993,29.3,-0.8025539969316946,-0.811,0.02,0.17,14,2,0,40698,17972993,29.9,0.010446003068305409,0.005,0.07,0.26,8,2,0,40698,17972993,29.3,-0.8005539969316946,-0.804,0.08,-0.06,14,2,0,40698,17972993,29.3
1945,17948465891970,17948472494904,sine_1hz,2.1800823220000893,19.977448,0.08232195250457153,6.602934,1.968074000615161,2.457307000440778,0.06818771362304688,40867,40699,0.01005047163362982,0.008,0.14,0.11,0,2,0,40867,17973014,29.9,0.01005047163362982,0.004,0.14,0.07,4,2,0,40867,17973014,29.3,-0.7959495283663702,-0.801,0.23,0.34,15,2,0,40867,17973014,29.3,-0.8039495283663701,-0.81,0.05,0.17,3,2,0,40867,17973014,28.6,0.008050471633629819,0.006,0.16,0.13,10,2,0,40867,17973014,29.9,0.00605047163362982,0.002,0.03,0.21,3,2,0,40699,17973013,29.3,0.01105047163362982,0.007,0.03,0.13,12,2,0,40699,17973013,29.3,-0.8019495283663702,-0.81,0.14,0.56,4,2,0,40699,17973013,29.9,0.01105047163362982,0.006,-0.27,0.09,13,2,0,40699,17973013,29.3,-0.7999495283663702,-0.803,-0.27,0.01,4,2,0,40699,17973013,29.3
1946,17948485892523,17948492858543,sine_1hz,2.2000839629981783,20.363639,0.08396295015700161,6.96602,1.997737999772653,2.474172000802355,0.06651878356933594,40868,40700,0.010512194074253595,0.009,0.07,0.1,5,2,0,40868,17973034,29.9,0.010512194074253595,0.005,-0.05,0.17,9,2,0,40868,17973034,29.3,-0.7954878059257464,-0.8,0.06,0.06,5,2,0,40868,17973034,29.3,-0.8034878059257463,-0.809,0.06,0.26,8,2,0,40868,17973034,28.6,0.008512194074253597,0.006,0.03,-0.01,15,2,0,40868,17973034,29.9,0.006512194074253596,0.003,0.03,0.03,8,2,0,40700,17973033,29.3,0.011512194074253596,0.008,-0.06,0.09,2,2,0,40700,17973033,29.3,-0.8014878059257464,-0.809,-0.02,0.33,9,2,0,40700,17973033,29.9,0.011512194074253596,0.007,0.05,0.2,2,2,0,40700,17973033,29.3,-0.7994878059257464,-0.802,0.15,-0.08,9,2,0,40700,17973033,29.3
1947,17948505894388,17948513275591,sine_1hz,2.220080676001089,20.417048,0.08067595263128169,7.381203,2.3491110005124938,2.8274969990889076,0.0667572021484375,40869,40701,0.010823821085380384,0.009,-0.02,-0.14,10,2,0,40869,17973054,29.9,0.010823821085380384,0.005,-0.05,0.24,14,2,0,40869,17973054,29.3,-0.7951761789146197,-0.799,-0.12,0.04,10,2,0,40869,17973054,29.3,-0.8031761789146196,-0.808,0.07,0.38,13,2,0,40869,17973054,28.6,0.008823821085380386,0.006,0.09,0.25,5,2,0,40869,17973054,29.9,0.006823821085380385,0.003,-0.09,0.07,13,2,0,40701,17973053,29.3,0.011823821085380385,0.008,0.02,0.24,7,2,0,40701,17973053,29.3,-0.8011761789146197,-0.809,-0.03,0.6,14,2,0,40701,17973053,29.9,0.011823821085380385,0.008,0.07,0.16,7,2,0,40701,17973053,29.3,-0.7991761789146197,-0.802,0.04,-0.01,14,2,0,40701,17973053,29.3
1948,17948525893885,17948532441457,sine_1hz,2.2400850689991785,19.165866,0.0850689502840396,6.547572,1.9990190012322273,2.47455600037938,0.06580352783203125,40870,40702,0.010980601476629298,0.01,-0.08,0.18,0,2,0,40870,17973074,29.9,0.010980601476629298,0.007,0.02,0.23,4,2,0,40870,17973074,29.3,-0.7950193985233708,-0.799,0.13,0.28,14,2,0,40870,17973074,29.3,-0.8030193985233707,-0.808,0.0,0.14,3,2,0,40870,17973074,28.6,0.0089806014766293,0.006,0.04,-0.04,10,2,0,40870,17973074,29.9,0.006980601476629299,0.005,0.14,0.04,4,2,0,40702,17973074,29.3,0.011980601476629299,0.009,-0.03,0.32,13,2,0,40702,17973074,29.3,-0.8010193985233708,-0.808,0.07,0.4,5,2,0,40702,17973074,29.9,0.011980601476629299,0.009,0.15,0.28,13,2,0,40702,17973074,29.3,-0.7990193985233708,-0.801,-0.06,0.1,5,2,0,40702,17973074,29.3
1949,17948545889734,17948551893990,sine_1hz,2.260083670000313,19.452533,0.08366995098185726,6.004256,1.4510619985230733,2.027754999289755,0.06651878356933594,40871,40703,0.010979935806523046,0.01,-0.1,-0.22,5,2,0,40871,17973094,29.9,0.010979935806523046,0.007,0.04,0.2,9,2,0,40871,17973094,29.3,-0.795020064193477,-0.798,0.16,0.13,4,2,0,40871,17973094,29.3,-0.8030200641934769,-0.808,0.02,0.22,8,2,0,40871,17973094,28.6,0.008979935806523048,0.007,0.16,0.03,15,2,0,40871,17973094,29.9,0.006979935806523047,0.005,-0.09,0.04,8,2,0,40703,17973093,29.3,0.011979935806523047,0.009,-0.04,0.23,2,2,0,40703,17973093,29.3,-0.801020064193477,-0.807,0.1,0.36,9,2,0,40703,17973093,29.9,0.011979935806523047,0.01,0.05,0.02,2,2,0,40703,17973093,29.3,-0.799020064193477,-0.801,-0.07,0.05,9,2,0,40703,17973093,29.3
1950,17948565886927,17948572431971,sine_1hz,2.280080607000855,20.537981,0.08060695108724758,6.545044,2.083757000946207,2.5363829990965314,0.06651878356933594,40872,40704,0.010821922219740262,0.01,-0.13,-0.12,10,2,0,40872,17973114,29.9,0.010821922219740262,0.009,0.05,0.11,14,2,0,40872,17973114,29.3,-0.7951780777802598,-0.798,-0.12,0.23,9,2,0,40872,17973114,29.3,-0.8031780777802597,-0.807,0.11,0.21,13,2,0,40872,17973114,28.6,0.008821922219740264,0.007,-0.04,0.06,5,2,0,40872,17973114,29.9,0.006821922219740263,0.005,0.03,-0.04,13,2,0,40704,17973113,29.3,0.011821922219740263,0.009,-0.1,0.18,7,2,0,40704,17973113,29.3,-0.8011780777802598,-0.807,0.07,0.17,14,2,0,40704,17973113,29.9,0.011821922219740263,0.01,0.03,-0.03,7,2,0,40704,17973113,29.3,-0.7991780777802598,-0.8,-0.01,0.06,14,2,0,40704,17973113,29.3
1951,17948585882680,17948592612211,sine_1hz,2.3000770319995354,20.18024,0.07703194933128543,6.729531,2.032044001680333,2.4955490007414483,0.06866455078125,40873,40705,0.010509068387221019,0.011,0.08,-0.08,0,2,0,40873,17973134,29.9,0.010509068387221019,0.01,-0.04,0.25,4,2,0,40873,17973134,29.3,-0.7954909316127791,-0.797,0.07,0.01,14,2,0,40873,17973134,29.3,-0.803490931612779,-0.806,-0.05,0.04,3,2,0,40873,17973134,28.6,0.00850906838722102,0.007,0.08,-0.03,10,2,0,40873,17973134,29.9,0.00650906838722102,0.006,0.02,-0.05,3,2,0,40705,17973133,29.3,0.01150906838722102,0.009,0.17,0.05,12,2,0,40705,17973133,29.3,-0.8014909316127791,-0.807,0.05,0.19,4,2,0,40705,17973133,29.9,0.01150906838722102,0.01,-0.06,0.06,12,2,0,40705,17973133,29.3,-0.7994909316127791,-0.8,0.12,-0.14,4,2,0,40705,17973133,29.3
1952,17948605882370,17948613321463,sine_1hz,2.320074929000839,20.709252,0.07492895019822754,7.439093,2.3261989990714937,2.8070479966118,0.0667572021484375,40874,40706,0.010046264983741966,0.011,-0.1,-0.03,5,2,0,40874,17973154,29.9,0.010046264983741966,0.01,0.05,0.19,9,2,0,40874,17973154,29.3,-0.7959537350162581,-0.797,0.02,0.18,4,2,0,40874,17973154,29.3,-0.803953735016258,-0.805,0.0,0.04,8,2,0,40874,17973154,28.6,0.008046264983741964,0.007,-0.02,-0.22,15,2,0,40874,17973154,29.9,0.006046264983741965,0.006,0.01,0.04,8,2,0,40706,17973153,29.3,0.011046264983741965,0.009,-0.02,0.22,2,2,0,40706,17973153,29.3,-0.8019537350162581,-0.807,-0.15,0.57,9,2,0,40706,17973153,29.9,0.011046264983741965,0.011,0.18,0.11,2,2,0,40706,17973153,29.3,-0.7999537350162581,-0.801,-0.07,-0.11,9,2,0,40706,17973153,29.3
1953,17948625893803,17948632465600,sine_1hz,2.3400829390011495,19.144137,0.08293895007227547,6.571797,1.9791779996012338,2.453723001963226,0.06699562072753906,40875,40707,0.009440485802127682,0.011,0.09,-0.06,10,2,0,40875,17973174,29.9,0.009440485802127682,0.01,-0.03,0.0,14,2,0,40875,17973174,29.3,-0.7965595141978724,-0.797,0.03,0.1,9,2,0,40875,17973174,29.3,-0.8045595141978723,-0.806,-0.02,-0.1,13,2,0,40875,17973174,28.6,0.007440485802127683,0.007,-0.07,-0.2,5,2,0,40875,17973174,29.9,0.005440485802127683,0.006,0.01,0.06,14,2,0,40707,17973174,29.3,0.010440485802127683,0.009,-0.09,0.05,8,2,0,40707,17973174,29.3,-0.8025595141978724,-0.806,0.0,0.47,15,2,0,40707,17973174,29.9,0.010440485802127683,0.01,-0.03,0.03,8,2,0,40707,17973174,29.3,-0.8005595141978724,-0.801,0.08,-0.11,15,2,0,40707,17973174,29.3
1954,17948645891412,17948652423112,sine_1hz,2.3600844200009305,19.957512,0.08441994941676967,6.5317,2.012490997003624,2.485981000063475,0.06365776062011719,40876,40708,0.008701750278168763,0.011,-0.02,0.04,0,2,0,40876,17973194,29.9,0.008701750278168763,0.009,-0.05,0.07,4,2,0,40876,17973194,29.3,-0.7972982497218313,-0.797,-0.11,-0.11,14,2,0,40876,17973194,29.3,-0.8052982497218312,-0.806,-0.12,0.19,3,2,0,40876,17973194,28.6,0.0067017502781687634,0.007,-0.07,-0.03,10,2,0,40876,17973194,29.9,0.004701750278168763,0.005,-0.08,0.08,3,2,0,40708,17973193,29.3,0.009701750278168764,0.009,0.05,0.25,12,2,0,40708,17973193,29.3,-0.8032982497218313,-0.807,0.01,0.23,4,2,0,40708,17973193,29.9,0.009701750278168764,0.01,0.02,0.04,12,2,0,40708,17973193,29.3,-0.8012982497218313,-0.801,-0.09,-0.07,4,2,0,40708,17973193,29.3
1955,17948665889501,17948672442417,sine_1hz,2.3800831170010497,20.019305,0.08311694909934886,6.552916,2.0841090008616447,2.5357429985888302,0.06651878356933594,40877,40709,0.007841663163704077,0.011,-0.02,-0.09,5,2,0,40877,17973214,29.9,0.007841663163704077,0.009,-0.23,-0.02,9,2,0,40877,17973214,29.3,-0.798158336836296,-0.797,0.1,-0.11,4,2,0,40877,17973214,29.3,-0.8061583368362959,-0.806,0.09,0.23,8,2,0,40877,17973214,28.6,0.005841663163704077,0.007,0.06,0.07,15,2,0,40877,17973214,29.9,0.0038416631637040767,0.005,-0.08,-0.03,8,2,0,40709,17973213,29.3,0.008841663163704078,0.009,-0.13,0.18,2,2,0,40709,17973213,29.3,-0.804158336836296,-0.807,-0.05,0.32,9,2,0,40709,17973213,29.9,0.008841663163704078,0.01,0.01,-0.04,2,2,0,40709,17973213,29.3,-0.802158336836296,-0.801,-0.01,0.04,9,2,0,40709,17973213,29.3
1956,17948685889126,17948692584448,sine_1hz,2.400083254000492,20.142031,0.08325394810526632,6.695322,2.0350189988675993,2.5223979973816313,0.06628036499023438,40878,40710,0.006873619748500768,0.011,-0.05,-0.23,10,2,0,40878,17973234,29.9,0.006873619748500768,0.009,0.1,0.02,14,2,0,40878,17973234,29.3,-0.7991263802514993,-0.797,0.0,0.02,9,2,0,40878,17973234,29.3,-0.8071263802514992,-0.806,0.0,0.07,13,2,0,40878,17973234,28.6,0.004873619748500768,0.007,0.15,0.0,5,2,0,40878,17973234,29.9,0.0028736197485007683,0.005,0.04,-0.08,13,2,0,40710,17973233,29.3,0.007873619748500768,0.009,-0.07,-0.03,7,2,0,40710,17973233,29.3,-0.8051263802514993,-0.807,0.16,0.28,13,2,0,40710,17973233,29.9,0.007873619748500768,0.01,0.16,-0.02,7,2,0,40710,17973233,29.3,-0.8031263802514993,-0.801,-0.09,0.2,14,2,0,40710,17973233,29.3
1957,17948705890512,17948713640336,sine_1hz,2.4200843520011404,21.055888,0.08435194831690751,7.749824,2.5295659979747143,3.0094879984972067,0.06651878356933594,40879,40711,0.005812891645744766,0.01,-0.15,0.0,0,2,0,40879,17973254,29.9,0.005812891645744766,0.009,0.02,-0.01,4,2,0,40879,17973254,29.3,-0.8001871083542553,-0.797,0.01,0.1,14,2,0,40879,17973254,29.3,-0.8081871083542552,-0.806,0.01,0.0,3,2,0,40879,17973254,28.6,0.0038128916457447664,0.007,-0.04,-0.44,10,2,0,40879,17973254,29.9,0.0018128916457447663,0.005,-0.02,-0.29,3,2,0,40711,17973253,29.3,0.006812891645744766,0.008,-0.09,-0.06,12,2,0,40711,17973253,29.3,-0.8061871083542553,-0.807,0.07,0.21,3,2,0,40711,17973253,29.9,0.006812891645744766,0.01,0.04,-0.15,12,2,0,40711,17973253,29.3,-0.8041871083542553,-0.801,-0.09,-0.05,4,2,0,40711,17973253,29.3
1958,17948725895257,17948731980188,sine_1hz,2.4400861530011753,18.339852,0.0861529479152523,6.084931,1.4145170025585685,2.018474999204045,0.06508827209472656,40880,40712,0.004676211965643514,0.01,-0.13,-0.15,5,2,0,40880,17973274,29.9,0.004676211965643514,0.009,-0.03,-0.16,9,2,0,40880,17973274,29.3,-0.8013237880343566,-0.798,-0.09,-0.07,4,2,0,40880,17973274,29.3,-0.8093237880343565,-0.807,-0.02,-0.01,8,2,0,40880,17973274,28.6,0.002676211965643514,0.007,-0.18,0.1,14,2,0,40880,17973274,29.9,0.0006762119656435138,0.005,-0.06,-0.16,9,2,0,40712,17973274,29.3,0.0056762119656435135,0.008,-0.07,0.04,3,2,0,40712,17973274,29.3,-0.8073237880343566,-0.807,-0.11,0.24,9,2,0,40712,17973274,29.9,0.0056762119656435135,0.01,0.06,-0.07,3,2,0,40712,17973274,29.3,-0.8053237880343566,-0.802,0.01,-0.13,10,2,0,40712,17973274,29.3
1959,17948745889346,17948752071592,sine_1hz,2.4600821620006172,20.091404,0.08216194692067802,6.182246,1.5289849980035797,2.129327000147896,0.06508827209472656,40881,40713,0.003481898335735457,0.009,-0.01,-0.18,10,2,0,40881,17973294,29.9,0.003481898335735457,0.009,-0.06,-0.19,14,2,0,40881,17973294,29.3,-0.8025181016642646,-0.798,-0.17,-0.05,9,2,0,40881,17973294,29.3,-0.8105181016642645,-0.807,-0.03,-0.09,13,2,0,40881,17973294,28.6,0.001481898335735457,0.006,0.03,-0.02,4,2,0,40881,17973294,29.9,-0.0005181016642645431,0.005,-0.09,-0.09,13,2,0,40713,17973293,29.3,0.004481898335735457,0.008,-0.07,-0.11,7,2,0,40713,17973293,29.3,-0.8085181016642646,-0.808,0.08,0.27,13,2,0,40713,17973293,29.9,0.004481898335735457,0.01,0.03,-0.08,7,2,0,40713,17973293,29.3,-0.8065181016642646,-0.802,0.03,-0.19,14,2,0,40713,17973293,29.3
1960,17948765887179,17948771927724,sine_1hz,2.4800816909992136,19.856132,0.08169094508048147,6.040545,1.447829999960959,2.0384439994813874,0.06389617919921875,40882,40714,0.0022482398475441143,0.009,-0.09,0.0,0,2,0,40882,17973314,29.9,0.0022482398475441143,0.008,0.04,-0.14,4,2,0,40882,17973314,29.3,-0.803751760152456,-0.8,-0.09,0.02,14,2,0,40882,17973314,29.3,-0.8117517601524559,-0.808,-0.21,-0.05,3,2,0,40882,17973314,28.6,0.00024823984754411424,0.006,-0.02,-0.1,9,2,0,40882,17973314,29.9,-0.0017517601524558858,0.004,0.06,-0.16,3,2,0,40714,17973313,29.3,0.0032482398475441143,0.008,0.05,-0.06,12,2,0,40714,17973313,29.3,-0.809751760152456,-0.809,-0.02,0.15,3,2,0,40714,17973313,29.9,0.0032482398475441143,0.009,0.06,-0.06,12,2,0,40714,17973313,29.3,-0.807751760152456,-0.803,-0.15,-0.05,4,2,0,40714,17973313,29.3
1961,17948785887604,17948792345829,sine_1hz,2.500081668000348,20.418105,0.08166794577846304,6.458225,1.9642330007627606,2.432762998068938,0.06556510925292969,40883,40715,0.0009948686484266473,0.008,-0.06,-0.02,5,2,0,40883,17973334,29.9,0.0009948686484266473,0.007,0.02,-0.2,9,2,0,40883,17973334,29.3,-0.8050051313515734,-0.802,-0.05,-0.07,4,2,0,40883,17973334,29.3,-0.8130051313515733,-0.81,-0.16,-0.09,8,2,0,40883,17973334,28.6,-0.0010051313515733527,0.005,-0.15,-0.21,14,2,0,40883,17973334,29.9,-0.0030051313515733528,0.003,-0.05,0.02,8,2,0,40715,17973333,29.3,0.0019948686484266473,0.007,-0.05,-0.25,2,2,0,40715,17973333,29.3,-0.8110051313515734,-0.811,-0.19,0.17,8,2,0,40715,17973333,29.9,0.0019948686484266473,0.009,0.11,-0.23,2,2,0,40715,17973333,29.3,-0.8090051313515734,-0.803,-0.11,-0.18,9,2,0,40715,17973333,29.3
1962,17948805888381,17948811992801,sine_1hz,2.5200816770011443,19.646972,0.08167694613803178,6.10442,1.4758309989701957,2.1022220025770366,0.06461143493652344,40884,40716,-0.0002584236210113689,0.007,0.0,-0.38,10,2,0,40884,17973354,29.9,-0.0002584236210113689,0.006,-0.06,-0.04,14,2,0,40884,17973354,29.3,-0.8062584236210114,-0.802,0.01,-0.1,9,2,0,40884,17973354,29.3,-0.8142584236210113,-0.81,0.0,-0.05,13,2,0,40884,17973354,28.6,-0.002258423621011369,0.004,0.08,-0.2,4,2,0,40884,17973354,29.9,-0.004258423621011369,0.002,-0.19,-0.17,13,2,0,40716,17973353,29.3,0.0007415763789886311,0.006,-0.12,-0.27,7,2,0,40716,17973353,29.3,-0.8122584236210114,-0.811,0.02,0.24,13,2,0,40716,17973353,29.9,0.0007415763789886311,0.008,-0.1,-0.27,7,2,0,40716,17973353,29.3,-0.8102584236210114,-0.804,-0.14,-0.37,14,2,0,40716,17973353,29.3
1963,17948825888870,17948832707781,sine_1hz,2.5400807580008404,20.71498,0.08075794539763592,6.818911,2.2437309999077115,2.741797998169204,0.07534027099609375,40885,40717,-0.0014918133115933373,0.006,0.05,-0.32,0,2,0,40885,17973374,29.9,-0.0014918133115933373,0.002,-0.15,0.1,4,2,0,40885,17973374,29.3,-0.8074918133115934,-0.802,0.04,-0.17,14,2,0,40885,17973374,29.3,-0.8154918133115933,-0.812,-0.01,-0.13,3,2,0,40885,17973374,28.6,-0.0034918133115933374,0.003,0.17,-0.13,9,2,0,40885,17973374,29.9,-0.005491813311593338,-0.001,-0.1,-0.4,3,2,0,40717,17973373,29.3,-0.0004918133115933373,0.006,-0.02,-0.36,12,2,0,40717,17973373,29.3,-0.8134918133115934,-0.812,-0.08,-0.06,3,2,0,40717,17973373,29.9,-0.0004918133115933373,0.006,-0.22,-0.13,12,2,0,40717,17973373,29.3,-0.8114918133115934,-0.805,0.05,-0.21,4,2,0,40717,17973373,29.3
1964,17948845888688,17948852498182,sine_1hz,2.5600834879987815,19.790401,0.08348794290213846,6.609494,2.085101998090977,2.5803850003285334,0.06651878356933594,40886,40718,-0.0026861223539174223,0.004,-0.08,0.0,5,2,0,40886,17973394,29.9,-0.0026861223539174223,0.001,-0.07,-0.09,9,2,0,40886,17973394,29.3,-0.8086861223539175,-0.804,0.01,0.0,4,2,0,40886,17973394,29.3,-0.8166861223539174,-0.813,-0.22,-0.09,8,2,0,40886,17973394,28.6,-0.004686122353917422,0.003,-0.02,-0.21,14,2,0,40886,17973394,29.9,-0.006686122353917422,-0.001,-0.09,-0.05,8,2,0,40718,17973393,29.3,-0.0016861223539174222,0.004,0.05,-0.19,2,2,0,40718,17973393,29.3,-0.8146861223539175,-0.812,0.14,0.04,8,2,0,40718,17973393,29.9,-0.0016861223539174222,0.003,-0.07,-0.02,2,2,0,40718,17973393,29.3,-0.8126861223539175,-0.806,-0.06,-0.32,9,2,0,40718,17973393,29.3
